InvoiceId,CustomerId,Customer_Name,Country,InvoiceDate,Year,Month,TrackId,Track_Name,Genre,Album,Artist,Quantity,UnitPrice,Revenue
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,80,The Unforgiven,Metal,Plays Metallica By Four Cellos,Apocalyptica,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,89,Like a Stone,Rock,Audioslave,Audioslave,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,98,The Last Remaining Light,Rock,Audioslave,Audioslave,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,107,Yesterday To Tomorrow,Alternative & Punk,Out Of Exile,Audioslave,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,116,C'Mon Everybody,Rock And Roll,BackBeat Soundtrack,BackBeat,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,125,"Spanish moss-""A sound portrait""-Spanish moss",Jazz,The Best Of Billy Cobham,Billy Cobham,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,134,All For You,Metal,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,143,The Begining... At Last,Metal,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,152,N.I.B.,Metal,Black Sabbath,Black Sabbath,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,161,Snowblind,Metal,Black Sabbath Vol. 4 (Remaster),Black Sabbath,1,0.99,0.99
215,42,Wyatt Girard,France,2023-07-30 00:00:00,2023,07,170,A Statistic,Alternative & Punk,Body Count,Body Count,1,0.99,0.99
216,56,Diego Gutiérrez,Argentina,2023-08-07 00:00:00,2023,08,184,Chemical Wedding,Metal,Chemical Wedding,Bruce Dickinson,1,0.99,0.99
217,57,Luis Rojas,Chile,2023-08-20 00:00:00,2023,08,185,The Tower,Metal,Chemical Wedding,Bruce Dickinson,1,0.99,0.99
217,57,Luis Rojas,Chile,2023-08-20 00:00:00,2023,08,186,Killing Floor,Metal,Chemical Wedding,Bruce Dickinson,1,0.99,0.99
218,59,Puja Srivastava,India,2023-08-20 00:00:00,2023,08,188,Gates Of Urizen,Metal,Chemical Wedding,Bruce Dickinson,1,0.99,0.99
218,59,Puja Srivastava,India,2023-08-20 00:00:00,2023,08,190,Trupets Of Jericho,Metal,Chemical Wedding,Bruce Dickinson,1,0.99,0.99
219,2,Leonie Köhler,Germany,2023-08-21 00:00:00,2023,08,192,The Alchemist,Metal,Chemical Wedding,Bruce Dickinson,1,0.99,0.99
219,2,Leonie Köhler,Germany,2023-08-21 00:00:00,2023,08,194,First Time I Met The Blues,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,1,0.99,0.99
219,2,Leonie Köhler,Germany,2023-08-21 00:00:00,2023,08,196,Stone Crazy,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,1,0.99,0.99
219,2,Leonie Köhler,Germany,2023-08-21 00:00:00,2023,08,198,When My Left Eye Jumps,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,1,0.99,0.99
220,6,Helena Holý,Czech Republic,2023-08-22 00:00:00,2023,08,202,My Time After Awhile,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy,1,0.99,0.99
220,6,Helena Holý,Czech Republic,2023-08-22 00:00:00,2023,08,206,Prenda Minha,Latin,Prenda Minha,Caetano Veloso,1,0.99,0.99
220,6,Helena Holý,Czech Republic,2023-08-22 00:00:00,2023,08,210,"Texto ""Verdade Tropical""",Latin,Prenda Minha,Caetano Veloso,1,0.99,0.99
220,6,Helena Holý,Czech Republic,2023-08-22 00:00:00,2023,08,214,Carolina,Latin,Prenda Minha,Caetano Veloso,1,0.99,0.99
220,6,Helena Holý,Czech Republic,2023-08-22 00:00:00,2023,08,218,Linha Do Equador,Latin,Prenda Minha,Caetano Veloso,1,0.99,0.99
220,6,Helena Holý,Czech Republic,2023-08-22 00:00:00,2023,08,222,Vida Boa,Latin,Prenda Minha,Caetano Veloso,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,228,Vai Passar,Latin,Minha Historia,Chico Buarque,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,234,Morena De Angola,Latin,Minha Historia,Chico Buarque,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,240,Meu Caro Amigo,Latin,Minha Historia,Chico Buarque,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,246,Mateus Enter,Latin,Afrociberdelia,Chico Science & Nação Zumbi,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,252,Samba Do Lado,Latin,Afrociberdelia,Chico Science & Nação Zumbi,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,258,Um Satélite Na Cabeça,Latin,Afrociberdelia,Chico Science & Nação Zumbi,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,264,Amor De Muito,Latin,Afrociberdelia,Chico Science & Nação Zumbi,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,270,Banditismo Por Uma Questa,Latin,Da Lama Ao Caos,Chico Science & Nação Zumbi,1,0.99,0.99
221,12,Roberto Almeida,Brazil,2023-08-25 00:00:00,2023,08,276,Maracatu De Tiro Certeiro,Latin,Da Lama Ao Caos,Chico Science & Nação Zumbi,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,285,Soldado Da Paz,Reggae,Acústico MTV [Live],Cidade Negra,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,294,Pensamento,Reggae,Acústico MTV [Live],Cidade Negra,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,303,Falar A Verdade,Reggae,Cidade Negra - Hits,Cidade Negra,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,312,Eu Também Quero Beijar,Reggae,Cidade Negra - Hits,Cidade Negra,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,321,Felicidade Urgente,Latin,Na Pista,Cláudio Zoli,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,330,Levada do Amor (Ailoviu),Pop,Axé Bahia 2001,Various Artists,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,339,Communication Breakdown,Rock,BBC Sessions [Disc 1] [Live],Led Zeppelin,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,348,I Can't Quit You Baby(2),Rock,BBC Sessions [Disc 1] [Live],Led Zeppelin,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,357,Advance Romance,Rock,Bongo Fury,Frank Zappa & Captain Beefheart,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,366,Camisa Verde 2001,Soundtrack,Carnaval 2001,Various Artists,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,375,Mas Que Nada,Latin,Chill: Brazil (Disc 1),Marcos Valle,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,384,Mistério da Raça,Latin,Chill: Brazil (Disc 1),Marcos Valle,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,393,Tarde Em Itapoã,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim,1,0.99,0.99
222,21,Kathy Chase,USA,2023-08-30 00:00:00,2023,08,402,Um Jantar Pra Dois,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim,1,0.99,0.99
223,35,Madalena Sampaio,Portugal,2023-09-07 00:00:00,2023,09,416,Whiskey In The Jar,Metal,Garage Inc. (Disc 1),Metallica,1,0.99,0.99
224,36,Hannah Schneider,Germany,2023-09-20 00:00:00,2023,09,417,Tuesday's Gone,Metal,Garage Inc. (Disc 1),Metallica,1,0.99,0.99
224,36,Hannah Schneider,Germany,2023-09-20 00:00:00,2023,09,418,The More I See,Metal,Garage Inc. (Disc 1),Metallica,1,0.99,0.99
225,38,Niklas Schröder,Germany,2023-09-20 00:00:00,2023,09,420,Under Pressure,Rock,Greatest Hits II,Queen,1,0.99,0.99
225,38,Niklas Schröder,Germany,2023-09-20 00:00:00,2023,09,422,I Want It All,Rock,Greatest Hits II,Queen,1,0.99,0.99
226,40,Dominique Lefebvre,France,2023-09-21 00:00:00,2023,09,424,Innuendo,Rock,Greatest Hits II,Queen,1,0.99,0.99
226,40,Dominique Lefebvre,France,2023-09-21 00:00:00,2023,09,426,Breakthru,Rock,Greatest Hits II,Queen,1,0.99,0.99
226,40,Dominique Lefebvre,France,2023-09-21 00:00:00,2023,09,428,Headlong,Rock,Greatest Hits II,Queen,1,0.99,0.99
226,40,Dominique Lefebvre,France,2023-09-21 00:00:00,2023,09,430,I'm Going Slightly Mad,Rock,Greatest Hits II,Queen,1,0.99,0.99
227,44,Terhi Hämäläinen,Finland,2023-09-22 00:00:00,2023,09,434,The Show Must Go On,Rock,Greatest Hits II,Queen,1,0.99,0.99
227,44,Terhi Hämäläinen,Finland,2023-09-22 00:00:00,2023,09,438,Hard Luck Woman,Rock,Greatest Kiss,Kiss,1,0.99,0.99
227,44,Terhi Hämäläinen,Finland,2023-09-22 00:00:00,2023,09,442,Goin' Blind,Rock,Greatest Kiss,Kiss,1,0.99,0.99
227,44,Terhi Hämäläinen,Finland,2023-09-22 00:00:00,2023,09,446,I Was Made For Loving You,Rock,Greatest Kiss,Kiss,1,0.99,0.99
227,44,Terhi Hämäläinen,Finland,2023-09-22 00:00:00,2023,09,450,Beth,Rock,Greatest Kiss,Kiss,1,0.99,0.99
227,44,Terhi Hämäläinen,Finland,2023-09-22 00:00:00,2023,09,454,Plaster Caster,Rock,Greatest Kiss,Kiss,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,460,Playtime,Jazz,Heart of the Night,Spyro Gyra,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,466,J Squared,Jazz,Heart of the Night,Spyro Gyra,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,472,Basket Case,Alternative & Punk,International Superhits,Green Day,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,478,Jaded,Alternative & Punk,International Superhits,Green Day,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,484,Nice Guys Finish Last,Alternative & Punk,International Superhits,Green Day,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,490,River Song,Rock,Into The Light,David Coverdale,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,496,Living On Love,Rock,Into The Light,David Coverdale,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,502,Não Dá Mais Pra Segurar (Explode Coração),Latin,Meus Momentos,Gonzaguinha,1,0.99,0.99
228,50,Enrique Muñoz,Spain,2023-09-25 00:00:00,2023,09,508,Eu Apenas Queria Que Voçê Soubesse,Latin,Meus Momentos,Gonzaguinha,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,517,Um Indio,Latin,Minha Historia,Chico Buarque,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,526,Fora Da Ordem,Latin,Minha Historia,Chico Buarque,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,535,Chão De Estrelas,Alternative & Punk,Minha História,Os Mutantes,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,544,Stormbringer,Rock,MK III The Final Concerts [Disc 1],Deep Purple,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,553,Houses Of The Holy,Rock,Physical Graffiti [Disc 1],Led Zeppelin,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,562,Mangueira,Latin,Sambas De Enredo 2001,Various Artists,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,571,Love Of My Life,Rock,Supernatural,Santana,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,580,El Farol,Rock,Supernatural,Santana,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,589,Um Love,Latin,The Best of Ed Motta,Ed Motta,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,598,Jeru,Jazz,The Essential Miles Davis [Disc 1],Miles Davis,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,607,So What,Jazz,The Essential Miles Davis [Disc 1],Miles Davis,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,616,Black Satin,Jazz,The Essential Miles Davis [Disc 2],Miles Davis,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,625,Blue Rythm Fantasy,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
229,59,Puja Srivastava,India,2023-09-30 00:00:00,2023,09,634,Bop Boogie,Jazz,Up An' Atom,Gene Krupa,1,0.99,0.99
230,14,Mark Philips,Canada,2023-10-08 00:00:00,2023,10,648,Onde Anda Você,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
231,15,Jennifer Peterson,Canada,2023-10-21 00:00:00,2023,10,649,Samba Da Volta,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
231,15,Jennifer Peterson,Canada,2023-10-21 00:00:00,2023,10,650,Canto De Ossanha,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
232,17,Jack Smith,USA,2023-10-21 00:00:00,2023,10,652,Formosa,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
232,17,Jack Smith,USA,2023-10-21 00:00:00,2023,10,654,Minha Namorada,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
233,19,Tim Goyer,USA,2023-10-22 00:00:00,2023,10,656,Berimbau,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
233,19,Tim Goyer,USA,2023-10-22 00:00:00,2023,10,658,Pot-Pourri N.º 2,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
233,19,Tim Goyer,USA,2023-10-22 00:00:00,2023,10,660,Carta Ao Tom 74,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,1,0.99,0.99
233,19,Tim Goyer,USA,2023-10-22 00:00:00,2023,10,662,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),Latin,Vozes do MPB,Various Artists,1,0.99,0.99
234,23,John Gordon,USA,2023-10-23 00:00:00,2023,10,666,Coração do Agreste (Fafá de Belém),Latin,Vozes do MPB,Various Artists,1,0.99,0.99
234,23,John Gordon,USA,2023-10-23 00:00:00,2023,10,670,Romaria (Renato Teixeira),Latin,Vozes do MPB,Various Artists,1,0.99,0.99
234,23,John Gordon,USA,2023-10-23 00:00:00,2023,10,674,Preciso Apender a Viver Só (Maysa),Latin,Vozes do MPB,Various Artists,1,0.99,0.99
234,23,John Gordon,USA,2023-10-23 00:00:00,2023,10,678,Bad Moon Rising,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
234,23,John Gordon,USA,2023-10-23 00:00:00,2023,10,682,Down On The Corner,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
234,23,John Gordon,USA,2023-10-23 00:00:00,2023,10,686,Up Around The Bend,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,692,Hey Tonight,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,698,Good Golly Miss Molly,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,704,Don't Look Now,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,710,It's Just A Thought,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,716,Brasil,Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,722,Meu Mundo Fica Completo (Com Você),Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,728,Woman Of The World (Ao Vivo),Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,734,Todo Amor Que Houver Nesta Vida,Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,1,0.99,0.99
235,29,Robert Brown,Canada,2023-10-26 00:00:00,2023,10,740,Socorro,Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,749,I Need Love,Rock,Come Taste The Band,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,758,Into The Fire,Rock,Deep Purple In Rock,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,767,No One Came,Rock,Fireball,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,776,Hush,Rock,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,785,Space Truckin',Rock,Machine Head,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,794,A Touch Away,Rock,Purpendicular,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,803,Love Conquers All,Rock,Slaves And Masters,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,812,You Can't Do it Right (With the One You Love),Rock,Stormbringer,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,821,Ramshackle Man,Rock,The Battle Rages On,Deep Purple,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,830,Two Steps Behind [Acoustic Version],Rock,Vault: Def Leppard's Greatest Hits,Def Leppard,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,839,Rock Of Ages,Rock,Vault: Def Leppard's Greatest Hits,Def Leppard,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,848,Outbreak,Jazz,Outbreak,Dennis Chambers,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,857,Álibi,Latin,Djavan Ao Vivo - Vol. 02,Djavan,1,0.99,0.99
236,38,Niklas Schröder,Germany,2023-10-31 00:00:00,2023,10,866,Oceano,Latin,Djavan Ao Vivo - Vol. 1,Djavan,1,0.99,0.99
237,52,Emma Jones,United Kingdom,2023-11-08 00:00:00,2023,11,880,"Dois Pra Lá, Dois Pra Cá",Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
238,53,Phil Hughes,United Kingdom,2023-11-21 00:00:00,2023,11,881,Casa no Campo,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
238,53,Phil Hughes,United Kingdom,2023-11-21 00:00:00,2023,11,882,Romaria,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
239,55,Mark Taylor,Australia,2023-11-21 00:00:00,2023,11,884,Me Deixas Louca,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
239,55,Mark Taylor,Australia,2023-11-21 00:00:00,2023,11,886,Saudosa Maloca,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
240,57,Luis Rojas,Chile,2023-11-22 00:00:00,2023,11,888,Madalena,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
240,57,Luis Rojas,Chile,2023-11-22 00:00:00,2023,11,890,Aprendendo A Jogar,Latin,Elis Regina-Minha História,Elis Regina,1,0.99,0.99
240,57,Luis Rojas,Chile,2023-11-22 00:00:00,2023,11,892,Badge,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
240,57,Luis Rojas,Chile,2023-11-22 00:00:00,2023,11,894,Sunshine Of Your Love,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
241,2,Leonie Köhler,Germany,2023-11-23 00:00:00,2023,11,898,Bell Bottom Blues,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
241,2,Leonie Köhler,Germany,2023-11-23 00:00:00,2023,11,902,Swing Low Sweet Chariot,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
241,2,Leonie Köhler,Germany,2023-11-23 00:00:00,2023,11,906,Let It Grow,Blues,The Cream Of Clapton,Eric Clapton,1,0.99,0.99
241,2,Leonie Köhler,Germany,2023-11-23 00:00:00,2023,11,910,Before You Accuse Me,Blues,Unplugged,Eric Clapton,1,0.99,0.99
241,2,Leonie Köhler,Germany,2023-11-23 00:00:00,2023,11,914,Nobody Knows You When You're Down & Out,Blues,Unplugged,Eric Clapton,1,0.99,0.99
241,2,Leonie Köhler,Germany,2023-11-23 00:00:00,2023,11,918,Alberta,Blues,Unplugged,Eric Clapton,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,924,Stripsearch,Alternative & Punk,Album Of The Year,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,930,She Loves Me Not,Alternative & Punk,Album Of The Year,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,936,Caffeine,Alternative & Punk,Angel Dust,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,942,Kindergarten,Alternative & Punk,Angel Dust,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,948,Easy,Alternative & Punk,Angel Dust,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,954,Cuckoo For Caca,Rock,King For A Day Fool For A Lifetime,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,960,What A Day,Rock,King For A Day Fool For A Lifetime,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,966,Falling To Pieces,Alternative & Punk,The Real Thing,Faith No More,1,0.99,0.99
242,8,Daan Peeters,Belgium,2023-11-26 00:00:00,2023,11,972,Woodpecker From Mars,Alternative & Punk,The Real Thing,Faith No More,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,981,Zeca Violeiro,Latin,Deixa Entrar,Falamansa,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,990,No Way Back,Rock,In Your Honor [Disc 1],Foo Fighters,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,999,Still,Rock,In Your Honor [Disc 2],Foo Fighters,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1008,Razor,Rock,In Your Honor [Disc 2],Foo Fighters,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1017,Overdrive,Alternative & Punk,One By One,Foo Fighters,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1026,My Hero,Rock,The Colour And The Shape,Foo Fighters,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1035,"New York, New York",Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1044,My Kind Of Town,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1053,"Bad, Bad Leroy Brown",Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1062,Zambação,Latin,Roda De Funk,Funk Como Le Gusta,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1071,Divirta-Se (Saindo Da Sua),Latin,Roda De Funk,Funk Como Le Gusta,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1080,Assum Preto,Soundtrack,As Canções de Eu Tu Eles,Gilberto Gil,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1089,Is This Love (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
243,17,Jack Smith,USA,2023-12-01 00:00:00,2023,12,1098,Copacabana (Live),Latin,Quanta Gente Veio Ver (Live),Gilberto Gil,1,0.99,0.99
244,31,Martha Silk,Canada,2023-12-09 00:00:00,2023,12,1112,Beira Mar,Latin,Unplugged,Eric Clapton,1,0.99,0.99
245,32,Aaron Mitchell,Canada,2023-12-22 00:00:00,2023,12,1113,Sampa,Latin,Unplugged,Eric Clapton,1,0.99,0.99
245,32,Aaron Mitchell,Canada,2023-12-22 00:00:00,2023,12,1114,Parabolicamará,Latin,Unplugged,Eric Clapton,1,0.99,0.99
246,34,João Fernandes,Portugal,2023-12-22 00:00:00,2023,12,1116,Expresso 2222,Latin,Unplugged,Eric Clapton,1,0.99,0.99
246,34,João Fernandes,Portugal,2023-12-22 00:00:00,2023,12,1118,Palco,Latin,Unplugged,Eric Clapton,1,0.99,0.99
247,36,Hannah Schneider,Germany,2023-12-23 00:00:00,2023,12,1120,Sítio Do Pica-Pau Amarelo,Latin,Unplugged,Eric Clapton,1,0.99,0.99
247,36,Hannah Schneider,Germany,2023-12-23 00:00:00,2023,12,1122,Faceless,Metal,Faceless,Godsmack,1,0.99,0.99
247,36,Hannah Schneider,Germany,2023-12-23 00:00:00,2023,12,1124,Make Me Believe,Metal,Faceless,Godsmack,1,0.99,0.99
247,36,Hannah Schneider,Germany,2023-12-23 00:00:00,2023,12,1126,Re-Align,Metal,Faceless,Godsmack,1,0.99,0.99
248,40,Dominique Lefebvre,France,2023-12-24 00:00:00,2023,12,1130,I Am,Metal,Faceless,Godsmack,1,0.99,0.99
